sentence_pair_id,premise,hypothesis,relatedness_score,entailment_judgment,neg_premises,neg_premise_lemma,premise_has_neg,neg_hypothesis,neg_hypothesis_lemma,hypothesis_has_neg
2959,Um homem jovem está empurrando uma bicicleta de motocross para cima de um morro de terra,Um homem jovem está pegando uma motocicleta de motocross para cima de um morro de terra,4.6,1,[],[],0,[],[],0
2960,O texugo está cavando um buraco,Um buraco está sendo cavado pelo texugo,4.9,1,[],[],0,[],[],0
2961,Um tigre está perambulando ao redor,Um tigre está caminhando ao redor,5.0,1,[],[],0,[],[],0
2962,Um cachorro preto e um cachorro branco estão se digladiando no chão,Um cachorro preto e um cachorro branco estão lutando no chão,4.7,1,[],[],0,[],[],0
2963,Duas pessoas usando capacetes estão dirigindo sobre flores amarelas e brancas,Duas pessoas usando capacetes estão dirigindo sobre flores brancas e amarelas,4.8,1,[],[],0,[],[],0
2964,Um cachorro está pegando uma vara de dentro de uma água muito limpa,Um cachorro está pegando um pedaço de madeira da água clara,4.7,1,[],[],0,[],[],0
2965,Uma criança está sorrindo para a câmera e nadando debaixo de água,Uma criança está sorrindo para a câmera e nadando debaixo da água,4.7,1,[],[],0,[],[],0
2966,Mulheres estão usando orelhas de coelho e números de corrida e estão curiosamente apontando para algo distante,Mulheres estão usando orelhas de coelho e números de corrida e estão apontando para alguma coisa distante,4.7,1,[],[],0,[],[],0
2967,Um homem está jogando futebol de campo,Um homem está jogando um jogo com uma bola,4.0,1,[],[],0,[],[],0
2968,Dois homens estão lutando,Alguns homens estão lutando,4.4,1,[],[],0,[],[],0
2969,"Um homem está sentado em um barco de frente para o pôr do sol, perto de uma bandeira",Um homem está em um barco na frente do pôr do sol,4.0,1,[],[],0,[],[],0
2970,O homem está montando um cavalo perto de um riacho,Um cavalo está sendo montado em um riacho por um homem,4.6,1,[],[],0,[],[],0
2971,Um cachorro branco está parado sobre as folhas no chão,Um cachorro branco está de pé nas folhas no chão,5.0,1,[],[],0,[],[],0
2972,Três homens estão praticando karatê em um campo,Três homens estão praticando caratê ao ar livre,4.5,1,[],[],0,[],[],0
2973,Uma cebola está sendo cortada por uma mulher,Uma mulher está cortando uma cebola,4.8,1,[],[],0,[],[],0
2974,Um menino está em pé em frente ao edifício azul no espaço reservado para pessoas com deficiência,"Um menino está de pé na frente do prédio pintado de azul, no espaço reservado para pessoas com deficiência",4.8,1,[],[],0,[],[],0
2975,Uma mulher está usando um capacete azul e está andando de bicicleta em um estacionamento,A mulher está usando um capacete azul e está andando de bicicleta em um estacionamento,5.0,1,[],[],0,[],[],0
2976,A onda está sendo surfada pelo surfista,Um surfista está surfando a onda,4.9,1,[],[],0,[],[],0
2977,A cauda de um animal está sendo perseguida por um cachorro na grama,Um cachorro está perseguindo a cauda de um animal na grama,4.9,1,[],[],0,[],[],0
2978,Uma menina está pulando de uma rocha e outra está de pé sobre a rocha,Uma menina está pulando de uma pedra e outra está em pé sobre a rocha,4.8,1,[],[],0,[],[],0
2979,Uma pessoa vestindo jeans está sentada feliz no topo de uma sela de cavalo,Uma pessoa vestindo jeans está sentada em cima de uma sela de cavalo,4.6,1,[],[],0,[],[],0
2980,O homem está espalhando descuidadamente a manteiga em uma fatia de pão de alho,Um homem está descuidadamente espalhando manteiga em um pão de alho,4.8,1,['descuidadamente'],['descuidadamente'],1,['descuidadamente'],['descuidadamente'],1
2981,"Uma pessoa está escalando uma rocha com uma corda, que é rosa",Um homem está escalando o penhasco com uma corda,4.1,1,[],[],0,[],[],0
2982,Um homem está atirando com uma espingarda,Um homem está atirando com uma arma,4.7,1,[],[],0,[],[],0
2983,Uma pessoa está cortando uma cebola em cubos,Uma pessoa está cortando uma cebola em pedaços,4.7,1,[],[],0,[],[],0
2984,Um menino com uma camiseta branca está espirrando água no raso,Uma criança de camiseta branca está espirrando água no raso,4.5,1,[],[],0,[],[],0
2985,Uma mulher está espremendo suco de um limão,A mulher está espremendo suco de um limão,4.9,1,[],[],0,[],[],0
2986,Um tigre está andando sem rumo,Um tigre está perambulando sem rumo,5.0,1,['sem'],['sem'],1,['sem'],['sem'],1
2987,A mulher está passeando com cachorro pela rua,A mulher está passeando com o cachorro,4.5,1,[],[],0,[],[],0
2988,Um homem está carregando um rifle com balas,Um homem está carregando uma arma com balas,4.7,1,[],[],0,[],[],0
2989,Um cachorro com pelagem dourada está nadando desajeitadamente na água,Um cachorro de pelagem dourada está nadando pela água,4.3,1,[],[],0,[],[],0
2990,Um surfista está pegando uma grande onda através da água verde escura,O surfista está surfando uma grande onda,4.4,1,[],[],0,[],[],0
2991,Um grupo de homens está jogando futebol de campo na praia,Um grupo de homens está brincando com uma bola na praia,4.2,1,[],[],0,[],[],0
2992,"Quatro crianças do Oriente Médio, três meninas e um menino, estão subindo na gruta com um interior rosa","A gruta com interior rosa está sendo escalada por quatro crianças do Oriente Médio, três meninas e um menino",4.9,1,[],[],0,[],[],0
2993,Um homem está tocando uma flauta grande,Um homem está tocando uma flauta,4.2,1,[],[],0,[],[],0
2994,O cachorro castanho claro está correndo rua acima,Um cachorro castanho claro está correndo rua acima,5.0,1,[],[],0,[],[],0
2995,Quadriciclos estão sendo dirigidos por três pessoas,Três pessoas estão dirigindo quadriciclos,5.0,1,[],[],0,[],[],0
2996,Um homem está atirando com uma espingarda,Um homem está disparando uma arma,4.9,1,[],[],0,[],[],0
2997,Uma torre está sendo vista por uma senhora loira,Uma senhora loira está olhando uma torre,5.0,1,[],[],0,[],[],0
2998,Um homem está tocando o violão,Um homem está tocando violão,4.9,1,[],[],0,[],[],0
2999,O rinoceronte está pastando na grama,O animal está pastando na grama,4.4,1,[],[],0,[],[],0
3000,A pessoa está caminhando,A pessoa está andando,4.3,1,[],[],0,[],[],0
3001,"Uma menina pequena está tocando um piano, que é muito grande, no palco",Uma menina pequena está tocando o piano,4.4,1,[],[],0,[],[],0
3002,O homem está espirrando água com uma arma de água na boca do cachorro,Um homem está espirrando com uma arminha de água na boca do cachorro,4.9,1,[],[],0,[],[],0
3003,Uma pessoa está cortando uma cebola,Aquela pessoa está cortando uma cebola,4.8,1,[],[],0,[],[],0
3004,O menino pequenino está brincando com o cachorro,Um menino pequenino está brincando com um cachorro,5.0,1,[],[],0,[],[],0
3005,"Os líderes de torcida estão desfilando e vestindo uniformes pretos, rosas e brancos","Os líderes de torcida estão desfilando e vestindo uniformes que são pretos, rosas e brancos",4.8,1,[],[],0,[],[],0
3006,Um homem está sentado no chão em uma sala e está dedilhando um violão,O homem está sentado no chão em uma sala e dedilhando um violão,5.0,1,[],[],0,[],[],0
3007,Uma criança pequenina de suéter rosa está escalando uma escadaria de concreto,Uma criança pequena em um suéter rosa está escalando uma escada de concreto,4.8,1,[],[],0,[],[],0
3008,O cachorro preto está escalando uma rocha,Uma pedra está sendo escalada pelo cachorro preto,4.9,1,[],[],0,[],[],0
3009,Uma criança está tocando violão,O violão está sendo tocado por uma criança,4.8,1,[],[],0,[],[],0
3010,Um obstáculo vermelho está sendo pulado por um grande cachorro castanho,Um cachorro castanho está saltando sobre um obstáculo vermelho,4.9,1,[],[],0,[],[],0
3011,Uma mulher está cortando cebolas,Uma mulher está picando cebola,4.5,1,[],[],0,[],[],0
3012,A mulher está dançando,Uma mulher está dançando,4.9,1,[],[],0,[],[],0
3013,Uma mulher está fatiando uma pimenta que é grande,Uma mulher está fatiando uma pimenta grande,4.9,1,[],[],0,[],[],0
3014,Um filhote de gato está brincando com um brinquedo feito de corda azul,Um filhote de gato está brincando com uma corda azul de brinquedo,4.8,1,[],[],0,[],[],0
3015,Um cachorro de pelos muito longos e uma roupinha vermelha está correndo na grama,O cachorro de roupinha vermelha está correndo no campo,4.3,1,[],[],0,[],[],0
3016,Uma placa de papel está sendo cortada por um homem,O homem está cortando um prato de papel,4.9,1,[],[],0,[],[],0
3017,O homem está tocando o violão,A pessoa está tocando o violão,4.5,1,[],[],0,[],[],0
3018,"Um homem está segurando um animal, que é pequenino, em uma mão",Um homem está segurando um pequenino animal em uma mão,4.8,1,[],[],0,[],[],0
3019,Uma mulher está andando em uma rua da cidade,Uma mulher está andando em uma estrada,4.2,1,[],[],0,[],[],0
3020,O leão está cansadamente andando ansiosamente na jaula,Um leão está cansadamente andando ansiosamente em uma jaula,4.9,1,[],[],0,[],[],0
3021,O pão está sendo fatiado por um homem,O homem está fatiando pão,4.9,1,[],[],0,[],[],0
3022,Alguém está limpando um animal,Alguém está higienizando um animal,4.5,1,[],[],0,[],[],0
3023,Um menino está batendo em um homem com uma espada de plástico,Um menino está batendo em um homem com uma espada,4.3,1,[],[],0,[],[],0
3024,Alguém está cortando um tomate,Um indivíduo está cortando um tomate,5.0,1,[],[],0,[],[],0
3025,Um instrumento está sendo tocado por uma mulher em um vestido vermelho,Uma mulher de vestido vermelho está tocando um instrumento,4.9,1,[],[],0,[],[],0
3026,Uma pessoa está despejando óleo feito com azeitonas em uma panela no fogão,Uma pessoa está despejando óleo de cozinha em uma panela,4.2,1,[],[],0,[],[],0
3027,Um menino pequeno está tocando violão,Um jovem menino está tocando violão,4.6,1,[],[],0,[],[],0
3028,Diferentes coisas de uma guerra estão sendo mostradas para algumas pessoas por um veterano,Um veterano está mostrando diferentes coisas de uma guerra para algumas pessoas,4.9,1,[],[],0,[],[],0
3029,Um cachorro preto está brincando com um cachorro castanho na areia,Um cachorro castanho e um cachorro preto estão brincando na areia,5.0,1,[],[],0,[],[],0
3030,Um sapo está sendo segurado descuidadamente por um homem,Um homem está segurando um sapo descuidadamente,4.8,1,['descuidadamente'],['descuidadamente'],1,['descuidadamente'],['descuidadamente'],1
3031,Uma mulher está passando sombra,Uma mulher está colocando maquiagem,4.5,1,[],[],0,[],[],0
3032,Alguém está lendo o e-mail,Uma pessoa está lendo o e-mail,4.8,1,[],[],0,[],[],0
3033,O cachorro preto está brincando com o cachorro castanho na areia,Um cachorro preto está brincando com um cachorro castanho na areia,4.8,1,[],[],0,[],[],0
3034,Um ciclista está pedalando sobre o topo de uma cerca,O ciclista está pedalando sobre o topo de uma cerca,4.9,1,[],[],0,[],[],0
3035,Um homem está tocando bateria,Um homem está tocando o instrumento,4.3,1,[],[],0,[],[],0
3036,Um homem está andando de bicicleta,Uma bicicleta está sendo pedalada por um homem,4.8,1,[],[],0,[],[],0
3037,Um grupo de amigos está navegando a corrente em um bote,A corrente está sendo navegada por um grupo de amigos em um bote,4.9,1,[],[],0,[],[],0
3038,Uma aeronave está decolando,Um avião está decolando,4.7,1,[],[],0,[],[],0
3039,Um homem está cortando uma placa de papel,Uma placa de papel está sendo cortada pelo homem,5.0,1,[],[],0,[],[],0
3040,Uma mulher está fervendo macarrão na água,A pessoa está fervendo macarrão,4.6,1,[],[],0,[],[],0
3041,Três pessoas estão dirigindo quadriciclos,Quadriciclos estão sendo dirigidos por três pessoas,5.0,1,[],[],0,[],[],0
3042,Uma menina vestida de roxo e azul está andando lentamente ao lado de sua bicicleta à noite,Uma menina vestida de roxo e azul está andando ao lado de sua bicicleta à noite,4.3,1,[],[],0,[],[],0
3043,O homem está correndo na estrada,Um homem está correndo na estrada,4.8,1,[],[],0,[],[],0
3044,Dois homens estão competindo em uma corrida de pneus,Dois homens estão competindo em uma competição de pneus,4.7,1,[],[],0,[],[],0
3045,A mulher está tocando a flauta,Uma mulher está tocando uma flauta,5.0,1,[],[],0,[],[],0
3046,O menino pequeno com cabelo castanho está pulando de uma cadeira marrom para o chão,Um jovem menino está pulando rapidamente de uma cadeira,4.1,1,[],[],0,[],[],0
3047,O pedaço de papel está sendo cortado,Alguém está cortando algum papel com tesoura,4.5,1,[],[],0,[],[],0
3048,A mulher está brincando com dois jovens meninos em um parque,Uma mulher está brincando com dois meninos jovens em um parque,5.0,1,[],[],0,[],[],0
3049,Um homem está usando roupas que estão cobertas com tinta e está sentado em uma área movimentada escrevendo algo,Um homem com roupas cobertas de tinta está sentado fora em uma área movimentada escrevendo algo,4.8,1,[],[],0,[],[],0
3050,A menina está andando de cavalo,O cavalo está sendo montado pela menina,4.7,1,[],[],0,[],[],0
3051,Uma mulher está despejando ingredientes em uma tigela,Ingredientes estão sendo derramados em uma tigela por uma mulher,4.815,1,[],[],0,[],[],0
3052,Um cachorro com pelo muito longo está sendo exibido por uma mulher em uma exposição canina,Uma mulher está mostrando um cachorro com pelo muito longo em uma exposição canina,5.0,1,[],[],0,[],[],0
3053,Um homem está se exercitando,Um homem está fazendo exercícios,4.8,1,[],[],0,[],[],0
3054,Uma filha está sendo empurrada por seu pai em um kart e outra menina está assistindo,Um pai está empurrando sua filha em um carrinho de kart e outra menina está observando,4.5,1,[],[],0,[],[],0
3055,Uma mulher está cortando um tomate,Uma mulher está fatiando um tomate,4.9,1,[],[],0,[],[],0
3056,Os cachorros castanhos estão brincando de brigar na costa de areia,Os cachorros marrons estão divertidamente brigando na areia da praia,4.8,1,[],[],0,[],[],0
3057,Um coelho está brincando com um coelho de pelúcia,Uma lebre está brincando com um coelho de pelúcia,4.5,1,[],[],0,[],[],0
3058,"Uma mulher, sem sapato, está sentada com um cobertor sob um guarda-chuva lilás",Uma mulher descalça está sentada em uma manta embaixo de um guarda-chuva lilás,4.8,1,['sem'],['sem'],1,[],[],0
3059,Um cachorro está reunindo um bando de ovelhas brancas em uma fazenda empoeirada,Um cachorro está pastoreando um grupo de ovelhas brancas em uma fazenda empoeirada,5.0,1,[],[],0,[],[],0
3060,A jovem menina com camisa rosa está tranquilamente deitada na grama,A jovem menina com uma camisa tingida de rosa está calmamente deitada na grama,4.9,1,[],[],0,[],[],0
3061,Um homem está falando com a mulher que está sentada ao lado dele e está dirigindo um carro,Uma mulher está dirigindo um carro e está conversando com o homem que está sentado ao seu lado,4.3,1,[],[],0,[],[],0
3062,Um cachorro negro está saltando de um fardo de feno cilíndrico,Um cachorro preto está pulando de um fardo de feno cilíndrico,4.9,1,[],[],0,[],[],0
3063,Algum homem barbado está em pé perto de um carrinho de compras e está segurando uma placa de papelão,Um homem barbado está em pé perto de um carrinho de compras e está segurando uma placa de papelão,4.9,1,[],[],0,[],[],0
3064,A mulher está fatiando um dente de alho,Uma mulher está fatiando um dente de alho,4.8,1,[],[],0,[],[],0
3065,O macarrão está sendo fervido em água por uma mulher,Uma mulher está fervendo macarrão na água,4.8,1,[],[],0,[],[],0
3066,Um cachorro grande está correndo na grama com uma bola de tênis na boca,Um cachorro de tamanho grande está correndo na grama com uma bola de tênis em sua boca,4.7,1,[],[],0,[],[],0
3067,Um homem está cortando uma caixa,Uma caixa está sendo cortada por um homem,4.9,1,[],[],0,[],[],0
3068,Um homem e uma mulher estão tendo uma conversa,Um homem e uma mulher estão conversando,4.8,1,[],[],0,[],[],0
3069,Uma mulher elegante está dentro de uma multidão de pessoas e está olhando para baixo,Uma mulher vestida com roupas elegantes está dentro de uma multidão de pessoas e está olhando para baixo,4.8,1,[],[],0,[],[],0
3070,Três infantes estão correndo morro abaixo,Três crianças estão correndo morro abaixo,4.8,1,[],[],0,[],[],0
3071,O cachorro castanho e o cachorro vermelho estão brincando na praia,Um cachorro castanho e um cachorro vermelho estão se divertindo na praia,4.9,1,[],[],0,[],[],0
3072,"Um ciclista está pulando no ar, sozinho",Um ciclista solitário está pulando no ar,5.0,1,[],[],0,[],[],0
3073,Um cachorro que é peludo e preto está em um quintal dos fundos e está carregando uma cesta em sua boca,Um cachorro que é peludo e preto está no quintal e está carregando uma cesta em sua boca,5.0,1,[],[],0,[],[],0
3074,Um pulo grande está sendo realizado por um homem,O homem está realizando um grande salto,4.9,1,[],[],0,[],[],0
3075,Alguém está cortando um tomate,Alguém está fatiando um tomate,4.8,1,[],[],0,[],[],0
3076,Um cachorro preto e branco está brincando com uma bola de voleibol esfarrapada em um campo marrom,Um cachorro preto e branco está brincando com uma bola de vôlei murcha,4.3,1,[],[],0,[],[],0
3077,Óleo está sendo derramado em uma sautese por um homem,Um homem está despejando óleo dentro de uma sautese,5.0,1,[],[],0,[],[],0
3078,Um rinoceronte está pastando em um campo,O rinoceronte está pastando na grama,4.4,1,[],[],0,[],[],0
3079,Um homem está usando um chapéu de palha e fumando um cigarro,Uma pessoa está usando um chapéu de palha e fumando um cigarro,4.7,1,[],[],0,[],[],0
3080,Futebol está sendo jogado por dois times concorrentes,Dois times estão competindo em uma partida de futebol,4.8,1,[],[],0,[],[],0
3081,O homem está polvilhando queijo na pizza,Um homem está colocando um pouco de queijo em uma pizza,4.7,1,[],[],0,[],[],0
3082,Um homem está tocando um violão,Alguém está tocando o violão,4.6,1,[],[],0,[],[],0
3083,Este gato está brincando com uma melancia,O gato está brincando com uma melancia,5.0,1,[],[],0,[],[],0
3084,A multidão está assistindo um jogo de futebol,Um jogo de futebol está sendo assistido pela multidão,5.0,1,[],[],0,[],[],0
3085,Uma menina jovem está em pé em um grupo e está vestindo uma camisa preta e miçangas rosas,Uma menina está de pé em um grupo e está usando uma camisa preta e miçangas rosas,4.5,1,[],[],0,[],[],0
3086,"Um vestido, que é preto, vermelho, branco e rosa está sendo usado por uma mulher","Um vestido preto, vermelho, branco e rosa está sendo usado por uma mulher",4.9,1,[],[],0,[],[],0
3087,Uma mulher está passando sombra,Uma mulher está colocando maquiagem em sua pálpebra,4.3,1,[],[],0,[],[],0
3088,Um grupo de cachorros de corrida está usando uniformes listrados e está correndo pista abaixo,Um grupo de cachorros criados para corrida está usando uniformes listrados e está correndo pelo caminho,4.7,1,[],[],0,[],[],0
3089,Um praticante de snowboard está dando um giro sobre um monte de neve,O praticante de snowboard está girando no ar sobre um monte de neve,4.9,1,[],[],0,[],[],0
3090,Dois homens e uma menina em frente a uma parede de madeira estão posando com caras engraçadas,Dois homens e uma menina na frente de uma parede de madeira estão fazendo caretas engraçadas,4.8,1,[],[],0,[],[],0
3091,O cachorro vermelho e castanho está enfiando seu focinho dentro de uma sacola de presente,Um cachorro vermelho e castanho está enfiando seu focinho na sacola de presente,5.0,1,[],[],0,[],[],0
3092,Uma cebola está sendo cortada por um homem,Um homem está cortando uma cebola,4.9,1,[],[],0,[],[],0
3093,Uma pessoa em uma jaqueta azul está pulando de um alto muro de cimento,Uma pessoa em uma jaqueta azul está pulando de uma parede de cimento alta,4.9,1,[],[],0,[],[],0
3094,"O avião, que é sul-africano, está voando em um céu azul",O avião sul-africano está voando no céu azul,4.9,1,[],[],0,[],[],0
3095,O praticante de snowboard está pulando de um morro coberto de neve,O praticante de snowboard está pulando da neve,4.6,1,[],[],0,[],[],0
3096,Algumas pessoas estão trilhando pela neve de uma bonita paisagem de neve,Algumas pessoas estão atravessando a neve da paisagem que é linda e nevada,5.0,1,[],[],0,[],[],0
3097,Um homem está acompanhando uma mulher pela floresta,O homem e a mulher estão andando,4.0,1,[],[],0,[],[],0
3098,Um jogador de futebol está marcando um gol,Um jogador de futebol de campo está marcando um gol,4.7,1,[],[],0,[],[],0
3099,Dois gatos estão lutando entre si de brincadeira,Dois gatos estão lutando uns contra os outros,4.4,1,[],[],0,[],[],0
3100,Um avião de desenho animado está pousando,Um avião está pousando,4.4,1,[],[],0,[],[],0
3101,A sombra está sendo passada por uma mulher,Uma mulher está passando sombra,5.0,1,[],[],0,[],[],0
3102,Um menino de camisa azul tem sujeira no rosto,Um menino com uma camisa tingida de azul tem sujeira em seu rosto,4.7,1,[],[],0,[],[],0
3103,A criança pequena está cantando e tocando violão,Um bebê está tocando um violão,3.8,1,[],[],0,[],[],0
3104,Uns filhotes de gato estão comendo,Alguns filhotes de gato estão comendo,4.8,1,[],[],0,[],[],0
3105,Um homem está se divertindo com a água,Um homem está brincando com água,4.5,1,[],[],0,[],[],0
3106,A comida nas bandejas está sendo comida pelos filhotes de gato,Alguns filhotes de gato estão comendo,4.4,1,[],[],0,[],[],0
3107,Dois homens estão lutando em um pasto para vaca,Dois homens estão brigando em um pasto para vacas,4.9,1,[],[],0,[],[],0
3108,Um homem com roupas cobertas de tinta está sentado fora em uma área movimentada escrevendo algo,Um homem está usando roupas que estão cobertas com tinta e está sentado em uma área movimentada escrevendo algo,4.8,1,[],[],0,[],[],0
3109,Uma mulher loira está sentada no teto de um veículo amarelo e duas pessoas estão dentro,Uma mulher com cabelos loiros está sentada no teto de um veículo amarelo e duas pessoas estão dentro,4.5,1,[],[],0,[],[],0
3110,"Um homem com equipamento de escalada está pendurado em uma rocha, que é vertical e branca",Um homem com equipamento usado para escalada está pendurado em uma rocha branca e vertical,4.8,1,[],[],0,[],[],0
3111,O homem está andando de bicicleta na neve e está vestindo uma jaqueta vermelha,O ciclista está andando de bicicleta na neve e usando uma jaqueta vermelha,4.4,1,[],[],0,[],[],0
3112,Várias pessoas estão comendo em mesas vermelhas em um restaurante com luzes roxas lotado,Vários clientes estão comendo em um restaurante com luzes roxas lotado,4.6,1,[],[],0,[],[],0
3113,"Um grou, que é grande e branco, está voando perto da água",Um grande grou branco está voando perto da água,4.9,1,[],[],0,[],[],0
3114,O homem está comendo cereal,Cereal está sendo comido pelo homem,5.0,1,[],[],0,[],[],0
3115,O violão está sendo tocado por uma criança,Uma criança está tocando violão,4.8,1,[],[],0,[],[],0
3116,O homem é abruptamente derrubado de um cavalo,O homem está sendo derrubado do cavalo,4.3,1,[],[],0,[],[],0
3117,A bateria está sendo tocada pelo homem,Um homem está tocando bateria,5.0,1,[],[],0,[],[],0
3118,Um homem está fazendo um discurso em um pódio,Um homem está falando em um pódio,4.8,1,[],[],0,[],[],0
3119,"Uma criança, que tem cabelo loiro, está segurando uma garrafa amarela",Uma criança loira está segurando uma garrafa amarela,4.9,1,[],[],0,[],[],0
3120,Uma menina pequena usando uma camisa rosa está jogando t-ball e rebatendo,Uma menina pequena com uma camisa rosa está jogando t-ball e rebatendo,4.9,1,[],[],0,[],[],0
3121,"O barco de resgate, que é laranja, está correndo através da água",O bote de resgate laranja está correndo através da água,5.0,1,[],[],0,[],[],0
3122,Um piloto de carro de corrida está de pé e apontando ferozmente sua mão para o céu,Um motorista de carro de corrida está de pé e apontando sua mão para o céu,4.6,1,[],[],0,[],[],0
3123,Dois meninos pequenos estão brincando do lado de fora com uma bola de futebol na grama verde,Crianças estão brincando do lado de fora com uma bola de futebol de campo na grama verde,4.4,1,[],[],0,[],[],0
3124,Um peixe está nadando,Algum peixe está nadando,4.9,1,[],[],0,[],[],0
3125,As pessoas estão sentadas ao redor de uma fogueira à noite,As pessoas estão aglomeradas ao redor de uma fogueira à noite,4.8,1,[],[],0,[],[],0
3126,O cachorro castanho e o cachorro cinza estão brincando na neve,Um cachorro castanho e um cachorro cinza estão brincando na neve,5.0,1,[],[],0,[],[],0
3127,Uma mulher está conversando com um homem,Um homem está falando com uma mulher,4.5,1,[],[],0,[],[],0
3128,Um teclado está sendo tocado por um homem,Um homem está tocando teclado,5.0,1,[],[],0,[],[],0
3129,Uma menina de chapéu preto está vestindo um biquíni na praia,A menina de chapéu preto está vestindo um biquíni na praia,4.9,1,[],[],0,[],[],0
3130,Um homem está preparando um prato,Um homem está preparando algum prato,5.0,1,[],[],0,[],[],0
3131,Um homem está andando de mountain bike descendo um morro de terra,Uma pessoa está andando de mountain bike morro de terra abaixo,4.7,1,[],[],0,[],[],0
3132,Duas pessoas estão olhando uma estátua feita de ouro,Duas pessoas estão olhando para uma estátua de ouro,4.5,1,[],[],0,[],[],0
3133,O homem é abruptamente derrubado de um cavalo,Alguém está caindo de um cavalo,4.4,1,[],[],0,[],[],0
3134,Um menino pequeno com cabelo castanho está pulando da cadeira marrom para o chão,Um jovem menino está pulando de uma cadeira,4.2,1,[],[],0,[],[],0
3135,Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela,O gato empoleirado na mesa está olhando curiosamente pela janela,4.0,1,[],[],0,[],[],0
3136,Uma velha mulher está vestindo uma camisa com um padrão de rosas e está desajeitadamente carregando dois jornais,Uma mulher velha está usando uma camisa com padrões de rosas e está desajeitadamente carregando dois jornais,4.8,1,[],[],0,[],[],0
3137,Uma pessoa está despejando azeite de oliva em uma panela no fogão,Uma pessoa está despejando óleo para cozinhar em uma panela,4.3,1,[],[],0,[],[],0
3138,Um homem está cozinhando uma cobra,Um homem está assando uma cobra,4.7,1,[],[],0,[],[],0
3139,Um homem usando uma camisa tingida de preto está sentado à mesa e rindo,Uma camisa preta está sendo vestida por um homem que está sentado na mesa e rindo,4.7,1,[],[],0,[],[],0
3140,Uma menina jovem está usando língua de sinais,Uma menina está usando língua de sinais,4.6,1,[],[],0,[],[],0
3141,Um homem está tocando o violão,Um homem está tocando um violão,4.9,1,[],[],0,[],[],0
3142,Um lápis está sendo apontado pela máquina,Uma máquina está apontando um lápis,4.2,1,[],[],0,[],[],0
3143,Uma pedra está sendo escalada pelo cachorro preto,O cachorro preto está escalando uma rocha,4.9,1,[],[],0,[],[],0
3144,Uma mulher está dançando e cantando com outras mulheres,Algumas mulheres estão dançando e cantando,4.8,1,[],[],0,[],[],0
3145,"Um rinoceronte, que é filhote, está andando pelo curral com sua mãe",Um bebê rinoceronte está andando em torno de uma jaula com sua mãe,4.8,1,[],[],0,[],[],0
3146,Uma pessoa está escrevendo,Uma pessoa está anotando algo com um lápis,4.6,1,[],[],0,[],[],0
3147,Duas mulheres estão vestindo biquínis e estão andando na areia,Duas mulheres estão usando biquínis na praia que é arenosa,4.4,1,[],[],0,[],[],0
3148,Um parque de patinação no gelo localizado ao ar livre está cheio de pessoas,A pista de patinação no gelo colocada ao ar livre está cheia de pessoas,4.9,1,[],[],0,[],[],0
3149,O urso panda está descansando sobre os troncos,O urso panda está deitado sobre os troncos,4.7,1,['descansando'],['descansar'],1,[],[],0
3150,Um homem está mostrando um macaco pequenino,Um homem está exibindo um macaco pequenino,4.6,1,[],[],0,[],[],0
3151,Um homem está descansando em uma cadeira e esfregando seus olhos,Um homem está sentado em uma cadeira e esfregando seus olhos,4.3,1,['descansando'],['descansar'],1,[],[],0
3152,Um grupo de pessoas está segurando bebidas e apontando para a câmera,Bebidas estão sendo seguradas por pessoas apontando para a câmera,4.8,1,[],[],0,[],[],0
3153,Um caiaque amarelo está sendo navegado por um homem e um menino jovem,Um homem e um menino jovem estão andando em um caiaque amarelo,4.9,1,[],[],0,[],[],0
3154,Um skatista está realizando acrobacias na pista,Um skatista está fazendo truques em uma pista,4.6,1,[],[],0,[],[],0
3155,Um menino está olhando atentamente para o calendário,Um menino está checando um calendário,4.4,1,[],[],0,[],[],0
3156,Um cachorro preto e branco com um grande galho está correndo na grama,Um cachorro preto e branco está carregando uma vara grande na grama verde,4.2,1,[],[],0,[],[],0
3157,Um cachorro castanho e branco está brincando na grama,Um cachorro está brincando na grama verde,4.2,1,[],[],0,[],[],0
3158,Um homem está segurando uma máscara em sua mão levantada,Uma máscara está sendo segurada por um homem em sua mão erguida,5.0,1,[],[],0,[],[],0
3159,Crianças de camisas vermelhas estão brincando nas folhas,Crianças em camisas vermelhas estão brincando nas folhas,4.9,1,[],[],0,[],[],0
3160,Uma criança está praticando com um instrumento,Uma criança está tocando um instrumento,4.5,1,[],[],0,[],[],0
3161,Um homem está espalhando manteiga em um pedaço de pão que é grande,"Um pedaço de pão, que é grande, está tendo manteiga passada por um homem",4.7,1,[],[],0,[],[],0
3162,Um homem está andando a cavalo,A pessoa está andando a cavalo,4.6,1,[],[],0,[],[],0
3163,Uma família está assistindo um menino pequeno que está batendo em uma bola de beisebol,Uma família está observando um menino que está rebatendo uma bola de beisebol,4.6,1,[],[],0,[],[],0
3164,Brócolis estão sendo cortados por uma mulher,Uma mulher está cortando brócolis,4.8,1,[],[],0,[],[],0
3165,Um homem está perigosamente jogando facas na árvore,Um homem está perigosamente jogando facas em uma árvore,5.0,1,[],[],0,[],[],0
3166,O homem está tocando o piano com seu nariz,Um homem está tocando o teclado com o nariz,4.5,1,[],[],0,[],[],0
