premise,hypothesis,label,neg_premises,neg_premise_lemma,premise_neg_count,premise_has_neg,neg_hypothesis,neg_hypothesis_lemma,hypothesis_neg_count,hypothesis_has_neg
Um indivíduo está cantando na chuva,Ninguém está cantando na chuva,0,[],[],0,False,['Ninguém'],['ninguém'],1,True
Uma mulher está usando um avental de vinil e um escudo facial,Existe uma mulher vestida de avental de vinil e portando um escudo facial,1,[],[],0,False,[],[],0,False
Uma fatia de pizza está sendo retirada,"A pizza está intacta, nenhuma fatia foi retirada",0,[],[],0,False,['nenhuma'],['nenhum'],1,True
"Três pessoas, dois homens e uma mulher, atuam em uma peça de teatro",Dois homens e uma mulher estão dando vida a personagens em um espetáculo teatral.,1,[],[],0,False,[],[],0,False
Um homem uniformizado está cercado por vários carros,O homem está em meio a muitos veículos.,1,[],[],0,False,[],[],0,False
Pães estão sendo assados pelo padeiro,O padeiro está preparando pães.,1,[],[],0,False,[],[],0,False
A mulher está preparando o tempero para o peixe,A mulher está dormindo.,0,[],[],0,False,[],[],0,False
"Um homem está caminhando calmamente em um parque, sem maquiagem ou disfarces",O homem está caminhando em um parque durante um dia ensolarado.,0,['sem'],['sem'],1,True,[],[],0,False
Uma mulher está cantando suavemente na praça,Uma mulher está gritando na praça,0,[],[],0,False,[],[],0,False
Uma mulher está caminhando a pé,Uma pessoa do sexo feminino está se deslocando por meio da caminhada,1,[],[],0,False,[],[],0,False
Os amigos estão discutindo sobre qual é o melhor restaurante da cidade.,Os amigos estão planejando ir para um restaurante na cidade.,0,[],[],0,False,[],[],0,False
Uma mulher está pilotando uma bicicleta,A mulher está dirigindo um carro.,0,[],[],0,False,[],[],0,False
Uma gata branca está escalando de uma janela para um telhado.,A gata branca está passando da janela para o telhado.,1,[],[],0,False,[],[],0,False
"Um homem moreno está vestido com um casaco de moletom preto, bermuda de moletom preta e tênis preto",O homem moreno tem olhos azuis,0,[],[],0,False,[],[],0,False
Um filhote de cachorro está correndo atrás do seu rabo,Um filhote de cachorro está latindo para um estranho,0,[],[],0,False,[],[],0,False
Estou segurando uma tortinha de limão decorada com um sorridente cãozinho espetado por um palitinho,Estou segurando uma tortinha com um detalhe de cãozinho,1,[],[],0,False,[],[],0,False
Um filhote de cachorro está correndo atrás do seu rabo,Um filhote de cachorro está em movimento,1,[],[],0,False,[],[],0,False
Uma melodia de violino está sendo executada por um jovem garoto,Uma menina está dançando ao som de uma melodia de piano,0,[],[],0,False,[],[],0,False
Sementes de abóbora estão armazenadas numa garrafa pet,As sementes de abóbora são orgânicas.,0,[],[],0,False,[],[],0,False
Manequim está simulando o uso de um notebook,O manequim está simulando o uso de um smartphone.,0,[],[],0,False,[],[],0,False
"Uma mulher está navegando, parando e traçando o caminho",A mulher está parada em um só lugar sem se movimentar.,0,['parando'],['parar'],1,True,['sem'],['sem'],1,True
"Quatro climatizadores estão instalados na laje de um edifício, com um contato disponível para mais informações",Não há climatizadores instalados na laje do edifício.,0,[],[],0,False,['Não'],['não'],1,True
Alunos estão reunidos participando de um jogo de sete erros,Os alunos estão participando de um jogo,1,[],[],0,False,[],[],0,False
O gato branco está jogando basquete na quadra de cimento,O gato branco está praticando esporte na quadra de cimento,1,[],[],0,False,[],[],0,False
Uma moça está sentada no banco da praça sob a sombra de uma árvore,A jovem está descansando sob a sombra de uma árvore no banco da praça,1,[],[],0,False,['descansando'],['descansar'],1,True
Uma imagem dela mesma e de outra mulher está sendo capturada pela senhora,A senhora não está tirando foto de ninguém,0,[],[],0,False,"['não', 'ninguém']","['não', 'ninguém']",2,True
Uma cesta de batatas está sobre um pano cinza em uma superfície de madeira com uma batata descascada ao lado,Uma batata descascada está ao lado de uma cesta de batatas sobre um pano cinza na superfície de madeira,1,[],[],0,False,[],[],0,False
Os nadadores estão competindo em uma maratona aquática,Os nadadores participam de treinos diários,0,[],[],0,False,[],[],0,False
A mulher está vestindo um vestido azul e botas de cano alto marrom,A mulher tem cabelo loiro,0,[],[],0,False,[],[],0,False
Os frangos são criados em uma região de grama e terra ao ar livre,Os frangos são criados em um galinheiro fechado.,0,[],[],0,False,[],[],0,False
Existe um quadro sendo pintado por um cachorro.,O cachorro gosta de brincar com bolas.,0,[],[],0,False,[],[],0,False
O homem está empunhando uma serra elétrica para cortar um tronco de árvore que está sobre outro indivíduo,O homem está usando uma serra elétrica para cortar um tronco de árvore,1,[],[],0,False,[],[],0,False
Um estudo revela que os robôs devem substituir todos os empregos no mundo,Os robôs têm a capacidade de realizar tarefas complexas.,0,[],[],0,False,[],[],0,False
Um profissional da saúde está vacinando um rapaz em uma estação do metrô,O rapaz está lendo um livro enquanto espera na fila para ser vacinado.,0,[],[],0,False,[],[],0,False
Pegadas de passarinho estão pintadas no chão,Há marcas no chão que indicam a presença de um passarinho.,1,[],[],0,False,[],[],0,False
A mulher está esperando uma ligação.,A mulher está lendo um livro.,0,[],[],0,False,[],[],0,False
Um empreendedor está sorrindo em seu local de trabalho,O empreendedor está triste no seu local de trabalho.,0,[],[],0,False,[],[],0,False
"A pessoa está sorrindo e descabelada, sem camisa, em uma cozinha",A pessoa está bem penteada e veste uma camisa.,0,['sem'],['sem'],1,True,[],[],0,False
O gato veloz está parado e seu dono está relaxando.,O gato está comendo ração,0,[],[],0,False,[],[],0,False
"Várias frutas, incluindo tangerinas, abacates e maçãs, estão reunidas em um cesto",O cesto está vazio,0,[],[],0,False,[],[],0,False
A pergunta feita é qual o nome da playlist que será ouvida após o feriado,Alguém está interessado em saber o nome da playlist pós-feriado,1,[],[],0,False,[],[],0,False
Uma caixa de cultivo contém vários pés de maconha sendo cultivados,A caixa de cultivo é azul.,0,[],[],0,False,[],[],0,False
Um colaborador surdo está ensinando libras para um homem e uma mulher,O colaborador surdo está ensinando francês para um homem e uma mulher,0,[],[],0,False,[],[],0,False
"Um homem indígena está de costas, tocando um instrumento de sopro no meio da floresta",Há um homem tocando um instrumento na floresta.,1,[],[],0,False,[],[],0,False
"Cartões exibem ilustrações em aquarela de um urso, uma girafa e uma baleia",As ilustrações nos cartões são de aquarela.,0,[],[],0,False,[],[],0,False
Um indivíduo está retirando pedaços de carne assada de um forno quente,O indivíduo está cozinhando para um jantar de família.,0,[],[],0,False,[],[],0,False
Uma mulher está fervorosamente pintando uma tela,A mulher está criando uma obra de arte.,1,[],[],0,False,[],[],0,False
A equipe de voluntários e da defesa civil está posicionada ao lado das barracas,Não há equipe de voluntários nem da defesa civil ao lado das barracas,0,[],[],0,False,"['Não', 'nem']","['não', 'nem']",2,True
Duas mãos estão cheias de amoras,As mãos estão segurando amoras,1,[],[],0,False,[],[],0,False
Um pescador está lançando sua rede no rio com o sol se pondo ao fundo,O pescador está pescando ao entardecer,1,[],[],0,False,[],[],0,False
A autora expressa verdades que alguns indivíduos se recusam a reconhecer,A autora está expondo fatos que algumas pessoas negam,1,['recusam'],['recusar'],1,True,['negam'],['negar'],1,True
A empresa anunciou que haverá um período de inatividade nas próximas duas semanas,A empresa ficará parada nas próximas duas semanas.,1,['inatividade'],['inatividade'],1,True,[],[],0,False
Um homem está fazendo música no piano,O homem toca piano muito bem.,0,[],[],0,False,[],[],0,False
"A pessoa está deitada na cama, segurando uma taça e pensativa com a mão no queixo",A pessoa está com sede.,0,[],[],0,False,[],[],0,False
A mulher em uma bicicleta está pedalando em uma trilha na floresta.,A mulher em uma bicicleta está pedalando em uma estrada na cidade.,0,[],[],0,False,[],[],0,False
A mulher não está descascando uma laranja,A mulher está descascando uma laranja,0,['não'],['não'],1,True,[],[],0,False
A pessoa está realizando um detox social ao se distanciar de indivíduos tóxicos,A pessoa está se afastando de indivíduos tóxicos para realizar um detox social,1,[],[],0,False,[],[],0,False
A sala está enfeitada com flores nos quatro cantos,Há flores na sala,1,[],[],0,False,[],[],0,False
Uma senhora de cabelos prateados está caminhando com seu cão,Uma mulher idosa está passeando com seu cachorro,1,[],[],0,False,[],[],0,False
Carne está sendo assada em uma churrasqueira,A carne está sendo cozida no fogão.,0,[],[],0,False,[],[],0,False
O indivíduo está se alimentando,O indivíduo está em jejum,0,[],[],0,False,[],[],0,False
"Livros escolares de matérias do ensino médio, como biologia, física e química, estão presentes","Não existem livros de biologia, física e química presentes",0,[],[],0,False,['Não'],['não'],1,True
Uma gatinha malhada de preto e branco está brincando no jardim,A gatinha malhada de preto e branco gosta de comer peixe.,0,[],[],0,False,[],[],0,False
Uma mulher está escrevendo uma carta,A mulher está lendo um livro.,0,[],[],0,False,[],[],0,False
A mulher em uma bicicleta está pedalando em uma trilha na floresta.,A mulher gosta de andar de bicicleta.,0,[],[],0,False,[],[],0,False
Uma mulher está fazendo um arranjo de flores em uma jarra de vidro,Não há ninguém arranjando flores em qualquer tipo de vaso.,0,[],[],0,False,"['Não', 'ninguém']","['não', 'ninguém']",2,True
Um menino de jaqueta vermelha segura um balão colorido enquanto está nos ombros de um homem de barba branca,A jaqueta do menino é nova,0,[],[],0,False,[],[],0,False
O sol nasce e seu reflexo é visto no rio ao amanhecer,Há um reflexo do sol no rio pela manhã,1,[],[],0,False,[],[],0,False
O papagaio está alimentando o gato,O papagaio é verde.,0,[],[],0,False,[],[],0,False
"O garoto está andando sozinho de skate, sem ninguém olhando.",Um menino está praticando skate sozinho.,1,"['sem', 'ninguém']","['sem', 'ninguém']",2,True,[],[],0,False
Uma celebridade de vestido longo está sendo rodeada por paparazzi,A celebridade está usando um colar de diamantes.,0,[],[],0,False,[],[],0,False
Um homem de terno preto está tocando um piano,Uma pessoa está tocando um piano.,1,[],[],0,False,[],[],0,False
Um indivíduo usando um uniforme vibra com o braço direito esticado para o alto,O indivíduo está com os braços abaixados ao lado do corpo.,0,[],[],0,False,[],[],0,False
"O banner na entrada da festa adverte: ""se beber não dirija""",É proibido dirigir após beber na festa,1,['não'],['não'],1,True,['proibido'],['proibir'],1,True
A mulher está escrevendo em um aparelho antigo para datilografia,Existe uma mulher usando uma máquina de escrever,1,[],[],0,False,[],[],0,False
Uma pessoa está usando o computador,A pessoa está em um escritório com um computador ligado,0,[],[],0,False,[],[],0,False
Um garoto está brincando com seu cachorro no quintal,O garoto está brincando com seu irmão no quintal,0,[],[],0,False,[],[],0,False
O shampoo e condicionador que ela comprou são produtos para cabelos mistos,Ela comprou produtos para cabelos secos,0,[],[],0,False,[],[],0,False
Um potinho contém casquinha de brownie coberta com calda de doce de leite e farofa de farinha láctea,O potinho foi feito por um chef famoso,0,[],[],0,False,[],[],0,False
"Três pratos estão servidos com grão de bico, batata, guacamole e ovo mexido","Há grão de bico, batata, guacamole e ovo mexido nos pratos que estão servidos",1,[],[],0,False,[],[],0,False
Um estudo afirma que cantar no carro beneficia a saúde,"Cantar no carro pode melhorar a saúde, de acordo com um estudo.",1,[],[],0,False,[],[],0,False
Quatro indivíduos estão posicionados junto a um tronco de árvore caído,Há pessoas próximas a um tronco de árvore no chão.,1,[],[],0,False,[],[],0,False
Alguém tirou uma selfie em uma ilha com água clara e esverdeada,Uma foto de si mesmo foi tirada em uma ilha de água esverdeada,1,[],[],0,False,[],[],0,False
"Um filhote de labrador preto está sentado na grama, usando uma capa de socialização",O filhote de labrador preto está ao ar livre,1,[],[],0,False,[],[],0,False
Várias embarcações e um barril estão boiando durante uma tempestade em alto mar,Não há embarcações nem barris no mar durante a tempestade,0,[],[],0,False,"['Não', 'nem']","['não', 'nem']",2,True
As senhoras estão em uma festa de aniversário.,As senhoras estão participando de um evento social.,1,[],[],0,False,[],[],0,False
Um garoto está separando duas xícaras de farinha,Uma criança está manuseando xícaras de farinha,1,[],[],0,False,[],[],0,False
Um cartaz padrão é utilizado para comunicar avisos especiais,Os cartazes padrão não são utilizados para dar avisos.,0,[],[],0,False,['não'],['não'],1,True
Um sofá não está sendo arranhado por um gato,O gato está dormindo no tapete.,0,['não'],['não'],1,True,[],[],0,False
A equipe santista exibe orgulhosamente o troféu e as medalhas que ganhou,A equipe santista é campeã.,1,[],[],0,False,[],[],0,False
A reserva técnica do museu abriga uma estante repleta de objetos que são considerados patrimônios históricos,Os objetos históricos na estante da reserva técnica do museu são todos de metais preciosos,0,[],[],0,False,[],[],0,False
O conjunto de amigos se encontra em uma sala que está silenciosa,O local onde o conjunto de amigos se reuniu não tem barulho,1,[],[],0,False,['não'],['não'],1,True
Um pote de geléia de cereja está sobre uma mesa de madeira,Há uma geléia de cereja disponível.,1,[],[],0,False,[],[],0,False
Os indígenas celebram a demarcação da terra ocupada por seus antepassados,A terra ocupada pelos antepassados dos indígenas foi demarcada,1,[],[],0,False,[],[],0,False
Os animais foram abandonados por um carro branco,Os animais estão famintos.,0,[],[],0,False,[],[],0,False
Um garoto moreno sorri enquanto está correndo,O garoto está correndo em direção à escola.,0,[],[],0,False,[],[],0,False
Vários jovens estão sentados,Os jovens estão conversando.,0,[],[],0,False,[],[],0,False
"Um menino está na quadra de areia, pulando para evitar que a peteca toque o chão",O menino não está tentando manter a peteca no ar,0,['evitar'],['evitar'],1,True,['não'],['não'],1,True
Três potes de geléia de abóbora com noz sem adição de açúcar estão dispostos em formato de pirâmide sobre uma mesa de madeira,Não há potes de geléia na mesa,0,['sem'],['sem'],1,True,['Não'],['não'],1,True
A pessoa está realizando um voo de asa delta com um instrutor,A pessoa está voando de asa delta sob a supervisão de um instrutor.,1,[],[],0,False,[],[],0,False
Quatro serviços estão em execução por operadores uniformizados de verde com equipamentos de trabalho em mãos,Os operadores uniformizados de verde têm extenso treinamento em segurança no trabalho.,0,[],[],0,False,[],[],0,False
"Uma mulher de cabelo vermelho, vestindo um biquíni verde, está deitada na areia da praia com um guarda-sol atrás dela",A mulher na praia está lendo um livro.,0,[],[],0,False,[],[],0,False
Uma jovem mulher se prepara para uma corrida enquanto é incentivada pelo público,Uma mulher está se preparando para uma corrida com o incentivo do público,1,[],[],0,False,[],[],0,False
Várias pessoas estão presentes enquanto um homem e uma mulher se cumprimentam com um aperto de mãos,O homem e a mulher estão se evitando.,0,[],[],0,False,['evitando'],['evitar'],1,True
Recém-nascidos porquinhos de olhos fechados são identificados como apenas bebês,Porquinhos recém-nascidos são adoráveis,0,[],[],0,False,[],[],0,False
A mulher descendo a escada está vestida com um elegante vestido de gala vermelho com uma fenda na perna,A mulher está vestida de vermelho enquanto desce a escada,1,[],[],0,False,[],[],0,False
"Um conjunto feminino infantil, composto por uma camiseta rosa e calça preta, está à venda",Não há conjuntos infantis femininos à venda,0,[],[],0,False,['Não'],['não'],1,True
Um cavalheiro está ajustando sua gravata,A gravata do cavalheiro está sendo ajustada,1,[],[],0,False,[],[],0,False
"Um skatista está deslizando na pista, isolado",Existe um skatista sozinho na pista,1,[],[],0,False,[],[],0,False
Uma mulher veste um blusão branco e calça jeans rasgada em um estúdio musical,Uma pessoa está vestida com um blusão branco e calça jeans rasgada em um estúdio de música,1,[],[],0,False,[],[],0,False
Uma mulher está preparando café,Uma mulher está cozinhando uma refeição completa.,0,[],[],0,False,[],[],0,False
Dois garotos estão escondidos atrás de uma pilha de caixotes de madeira,Nenhum garoto está escondido atrás de uma pilha de caixotes de madeira,0,[],[],0,False,['Nenhum'],['nenhum'],1,True
Um estudo sugere que a fé religiosa ativa os mesmos circuitos cerebrais que sexo e drogas,A fé religiosa não ativa os mesmos circuitos cerebrais que sexo e drogas,0,[],[],0,False,['não'],['não'],1,True
O gato tem pelo curto.,O gato tem pelo longo.,0,[],[],0,False,[],[],0,False
Não há nenhum garoto gargalhando enquanto lança bolhas de sabão no focinho de um gato,Um garoto está rindo enquanto brinca com bolhas de sabão e um gato.,0,"['Não', 'nenhum']","['não', 'nenhum']",2,True,[],[],0,False
Uma menina ruiva de azul está segurando um balão vermelho enquanto está sentada em um escorregador,"A menina ruiva está em pé, não segura nenhum balão",0,[],[],0,False,"['não', 'nenhum']","['não', 'nenhum']",2,True
Alunas estão sentadas alongando-se no deck,As alunas estão praticando exercícios de alongamento no deck,1,[],[],0,False,[],[],0,False
Uma garrafa de vinho está posicionada ao lado de um cacho de uvas,Não há nenhum cacho de uvas ao lado da garrafa de vinho,0,[],[],0,False,"['Não', 'nenhum']","['não', 'nenhum']",2,True
A mulher sorri para a atendente da farmácia ao retirar seu medicamento,A atendente da farmácia viu a mulher sorrir,1,[],[],0,False,[],[],0,False
Um menino está abraçando uma mulher ao ar livre,O menino está brincando sozinho ao ar livre,0,[],[],0,False,[],[],0,False
Uma mulher grávida contempla sua barriga perto de uma janela iluminada,Uma mulher grávida está olhando para sua barriga em um quarto escuro,0,[],[],0,False,[],[],0,False
Várias mulheres estão resistindo,Há um grupo de mulheres,1,['resistindo'],['resistir'],1,True,[],[],0,False
Um homem está caminhando no parque com um gato na guia,O homem está passeando com um gato preso a uma guia no parque,1,[],[],0,False,[],[],0,False
O skatista está usando um capacete enquanto desliza na pista.,O skatista está usando tênis enquanto anda de skate.,0,[],[],0,False,[],[],0,False
Não há ninguém preparando salada na cozinha,Uma pessoa está na cozinha fazendo salada,0,"['Não', 'ninguém']","['não', 'ninguém']",2,True,[],[],0,False
Diversos tipos de chocolate estão presentes,Não há chocolate disponível,0,[],[],0,False,['Não'],['não'],1,True
Um estudo revela que o tempo passado com avós pode aumentar sua longevidade,O estudo mostra que passar o tempo com avós reduz a longevidade.,0,[],[],0,False,[],[],0,False
Um cachorro está brincando com uma bola.,O cachorro é de uma raça grande.,0,[],[],0,False,[],[],0,False
Uma janela está coberta de pingos de chuva,A janela tem uma vista para um jardim.,0,[],[],0,False,[],[],0,False
O cuidado com os olhos passa por escolher bons óculos de sol,Óculos de sol não são necessários para cuidar da saúde ocular,0,[],[],0,False,['não'],['não'],1,True
A raposa está explorando a floresta com destreza,Uma raposa está na floresta.,1,[],[],0,False,[],[],0,False
Uma pulseira de ouro com vários pingentes está sobre uma superfície de mármore,Existe uma superfície de mármore com uma pulseira em cima.,1,[],[],0,False,[],[],0,False
A atividade bilíngue é um dos fortes deste colégio,O colégio tem um excelente programa esportivo.,0,[],[],0,False,[],[],0,False
"Uma mulher de cabelos pretos e crespos, com sobrancelhas bem aparadas, está sentada na entrada",A mulher que está sentada na entrada usa óculos.,0,[],[],0,False,[],[],0,False
"Quatro alpinistas estão parados em um pico nevado, observando a paisagem com uma luneta",Não tem ninguém no pico nevado observando a paisagem com uma luneta,0,[],[],0,False,"['Não', 'ninguém']","['não', 'ninguém']",2,True
A loja oferece serviços de costura para qualquer tipo de tecido,A loja só costura algodão,0,[],[],0,False,[],[],0,False
Bolinhos de salmão assados estão decorados com um raminho de salsinha e servidos em um prato branco,Há bolinhos de salmão com salsinha em um prato branco,1,[],[],0,False,[],[],0,False
Uma modelo está posando com um macaquinho branco com detalhe em renda,A mulher está posando com uma peça de roupa branca com detalhes em renda.,1,[],[],0,False,[],[],0,False
Um pote de vidro transparente contém frutas cortadas,O pote de vidro transparente está vazio,0,[],[],0,False,[],[],0,False
O sol está nascendo sobre uma plantação de trigo,A plantação de trigo está sendo iluminada pelo sol nascente.,1,[],[],0,False,[],[],0,False
O cão está latindo para o carteiro,O cão está dormindo enquanto o carteiro passa,0,[],[],0,False,[],[],0,False
Os membros do partido estão reunidos para a convenção,Estão acontecendo discussões políticas na reunião do partido.,1,[],[],0,False,[],[],0,False
O gato branco está pulando sobre o muro,O gato branco está em movimento,1,[],[],0,False,[],[],0,False
"Reitores estão de pé atrás de uma mesa principal, posando com um acordo que acabaram de assinar",Os reitores estão sentados.,0,[],[],0,False,[],[],0,False
Uma garotinha observa atentamente um grupo de amigos jogando frisbee no parque,Há uma criança assistindo um jogo de frisbee,1,[],[],0,False,[],[],0,False
"Um menino está na quadra de areia, pulando para evitar que a peteca toque o chão",O menino está jogando peteca na quadra de areia,1,['evitar'],['evitar'],1,True,[],[],0,False
A mulher não está cuidando das plantas naquele momento,A mulher está regando as plantas agora,0,['não'],['não'],1,True,[],[],0,False
Um menino cadeirante recebe auxílio de uma enfermeira para se alimentar,A enfermeira está usando um uniforme azul enquanto auxilia o menino cadeirante.,0,[],[],0,False,[],[],0,False
A sala está enfeitada com flores nos quatro cantos,A sala não tem flores,0,[],[],0,False,['não'],['não'],1,True
Um maltês branco está deitado no chão claro de uma sacada,O maltês branco está deitado em uma sacada.,1,[],[],0,False,[],[],0,False
Uma mulher está atravessando o desfiladeiro com um cabo de aço,A mulher está vestindo um capacete de segurança enquanto atravessa o desfiladeiro,0,[],[],0,False,[],[],0,False
O cachorro está correndo atrás do rabo,O gato está brincando com um novelo de lã,0,[],[],0,False,[],[],0,False
A celebração será transmitida ao vivo nas redes sociais,A celebração será transmitida apenas para um público presencial,0,[],[],0,False,[],[],0,False
Uma mulher em uma jaqueta amarela está focada na tela do seu notebook,Uma mulher em uma jaqueta amarela está ignorando a tela do seu notebook,0,[],[],0,False,[],[],0,False
"Diversos animais como carpa, flamingo, raposa, coruja e capivara habitam o parque",O parque possui uma grande área verde.,0,[],[],0,False,[],[],0,False
A celebridade está sozinha sem ninguém ao redor.,A celebridade está em uma festa cheia de pessoas.,0,"['sem', 'ninguém']","['sem', 'ninguém']",2,True,[],[],0,False
Manu celebrou uma festa com uma atividade de recreação musical,Manu tocou um instrumento musical na festa,0,[],[],0,False,[],[],0,False
Vários ovos estão alinhados dentro da vasilha,A vasilha está vazia.,0,[],[],0,False,[],[],0,False
"Uma pessoa triste está em pé próximo a três tabelas coloridas em azul, laranja e verde",A pessoa feliz está distante das mesas coloridas.,0,[],[],0,False,[],[],0,False
Uma mãe está ensinando seu filho a andar de bicicleta e um garoto está assistindo,A mãe está ensinando seu filho a dirigir um carro e um garoto está assistindo,0,[],[],0,False,[],[],0,False
Uma pessoa está descascando uma laranja,A pessoa está ouvindo música,0,[],[],0,False,[],[],0,False
A menina desenha uma casa com flores ao redor,A menina está desenhando um carro com árvores ao redor.,0,[],[],0,False,[],[],0,False
Um estudo revela que o tempo passado com avós pode aumentar sua longevidade,O estudo sugere que passar o tempo com os avós pode potencialmente estender a vida.,1,[],[],0,False,[],[],0,False
Um homem de vermelho segura um livro verde na mão,O homem de vermelho não tem nenhum livro na mão,0,[],[],0,False,"['não', 'nenhum']","['não', 'nenhum']",2,True
A mulher está caminhando por uma trilha cercada pela floresta,A mulher está caminhando no centro da cidade,0,[],[],0,False,[],[],0,False
O estudante está participando de um retiro com seus amigos da comunidade,Um estudante está estudando para a prova de matemática,0,[],[],0,False,[],[],0,False
"Vários potes de vidro contêm peças em epóxi de corujas, galhos e flores",As peças de epóxi são feitas por um artista local,0,[],[],0,False,[],[],0,False
Crianças adormecidas estão tendo pesadelos.,As crianças estão sonhando.,1,[],[],0,False,[],[],0,False
"O cachorro está no colo do narrador, recebendo carinho enquanto é observado",O cachorro está correndo livremente no quintal,0,[],[],0,False,[],[],0,False
O homem está se preparando para uma entrevista de emprego,O homem tem um diploma universitário,0,[],[],0,False,[],[],0,False
Um homem desesperado está perdido em um labirinto,O homem está calmamente andando fora do labirinto,0,['desesperado'],['desesperar'],1,True,[],[],0,False
O gato está dormindo em uma caixa de papelão,Existe uma caixa de papelão que está sendo usada como cama por um gato,1,[],[],0,False,[],[],0,False
Uma garota está dançando sob o sol na areia,Uma garota está brincando na praia.,0,[],[],0,False,[],[],0,False
Pedro e Maria estão jogando xadrez,Pedro e Maria estão envolvidos em um jogo de estratégia,1,[],[],0,False,[],[],0,False
"A confeitaria da esquina oferece uma variedade de bolos, tortas e doces personalizados",A confeitaria da esquina só vende pães,0,[],[],0,False,[],[],0,False
Uma mulher morena está equilibrando-se nas barras paralelas de ginástica,Uma morena está realizando uma atividade de ginástica,1,[],[],0,False,[],[],0,False
Dois rapazes estão discutindo em um celeiro para cavalos,Dois rapazes estão alimentando cavalos em um celeiro,0,[],[],0,False,[],[],0,False
A janela da cozinha está aberta.,O cheiro de comida está se espalhando pela casa.,0,[],[],0,False,[],[],0,False
Um garoto está jogando bola na calçada ao lado da casa,Um garoto está jogando bola na quadra de basquete,0,[],[],0,False,[],[],0,False
A última roda de conversa da semana de desconstrução ocorreu recentemente,A semana de desconstrução ainda não teve sua última roda de conversa.,0,[],[],0,False,['não'],['não'],1,True
A consulta pública está sendo realizada para a incorporação do medicamento para pacientes graves,Não há consulta pública ocorrendo para a incorporação de medicamento para pacientes graves,0,[],[],0,False,['Não'],['não'],1,True
A garota no parque está sentada e está equilibrando o skate no colo,A garota está usando um capacete ao segurar o skate no parque,0,[],[],0,False,[],[],0,False
A capa do álbum apresenta ilustrações dos pontos turísticos,A capa do álbum possui desenhos representando atrações turísticas,1,[],[],0,False,[],[],0,False
O homem não está cortando um tomate com uma tesoura,O homem não está usando uma tesoura para cortar um tomate,1,['não'],['não'],1,True,['não'],['não'],1,True
Um homem uniformizado está cercado por vários carros,O homem uniformizado está sozinho sem nenhum carro por perto.,0,[],[],0,False,"['sem', 'nenhum']","['sem', 'nenhum']",2,True
O garoto está usando uma camiseta azul com calças verdes e está sentado em frente a um parque,O garoto está de pé na sala de aula.,0,[],[],0,False,[],[],0,False
Uma mulher está executando uma acrobacia de skate em pleno vôo,Uma mulher está vestindo um capacete de segurança,0,[],[],0,False,[],[],0,False
Estou segurando uma tortinha de limão decorada com um sorridente cãozinho espetado por um palitinho,Estou segurando uma pizza com um sorridente cãozinho espetado por um palitinho,0,[],[],0,False,[],[],0,False
Dicas são fornecidas sobre como praticar o autocuidado durante um período único e desafiador,Não há dicas fornecidas sobre como cuidar de si mesmo durante um período desafiador,0,[],[],0,False,['Não'],['não'],1,True
Vários batons estão dispostos lado a lado na prateleira com uma promoção válida enquanto durarem os estoques,Vários batons de diferentes cores estão dispostos na prateleira.,0,[],[],0,False,[],[],0,False
Um menino está jogando futebol em um campo de futebol de 5,O menino está em um campo de futebol de 5 jogando futebol,1,[],[],0,False,[],[],0,False
Não existe nenhum homem cortando cebolas em uma tábua e utilizando uma faca de aço inoxidável,Um homem está fatiando uma cebola em uma tábua de cozinha com uma faca de aço inoxidável,0,"['Não', 'nenhum', 'inoxidável']","['não', 'nenhum', 'inoxidável']",3,True,['inoxidável'],['inoxidável'],1,True
Um bebê está deitado e sorrindo,Há um bebê sorrindo enquanto está deitado,1,[],[],0,False,[],[],0,False
O homem está cortando um tomate.,O homem está preparando algum tipo de comida.,1,[],[],0,False,[],[],0,False
"Uma mesa está arrumada com taças, copos, pratos e guardanapos",A mesa é de madeira.,0,[],[],0,False,[],[],0,False
O indivíduo que dirige o carro está fechando os olhos ao ver a colisão de outro motorista,O motorista está vendo uma colisão acontecer,1,[],[],0,False,[],[],0,False
Mãos são vistas segurando um aparelho celular,Ninguém está segurando um aparelho celular.,0,[],[],0,False,['Ninguém'],['ninguém'],1,True
Não há nenhum livro sendo aberto para leitura,Há um livro fechado na estante.,0,"['Não', 'nenhum']","['não', 'nenhum']",2,True,[],[],0,False
A psicóloga realiza atendimento de forma online,A psicóloga está escrevendo um artigo sobre psicologia,0,[],[],0,False,[],[],0,False
O idoso está observando uma criança que está sendo segurada por um homem e uma mulher,O idoso está observando uma criança.,1,[],[],0,False,[],[],0,False
Um macaquinho feminino verde de alças finas está disposto sobre uma cama com lençol rosa,Sobre uma cama com lençol rosa tem um macaquinho feminino verde com alças finas.,1,[],[],0,False,[],[],0,False
Uma embalagem de base está sendo espremida pela mulher se maquiando,A mulher está usando rímel enquanto se maquia,0,[],[],0,False,[],[],0,False
Um homem está tocando o violino,Existe um homem tocando um instrumento musical.,1,[],[],0,False,[],[],0,False
Pessoas estão praticando corrida e há um potinho de creatina no canto esquerdo,As pessoas estão fazendo exercícios físicos.,1,[],[],0,False,[],[],0,False
Uma mão feminina está segurando uma ampola e uma seringa,Uma mulher está com uma seringa e uma ampola na mão.,1,[],[],0,False,[],[],0,False
"Um menino, com olhos azuis, está segurando um balão vermelho",Um menino de olhos azuis segura um objeto vermelho,1,[],[],0,False,[],[],0,False
